valid_time,pressure_level,latitude,longitude,number,cc,r,crwc,t,u,v
2021-03-19,1000.0,13.05,-75.0,0.0,0.0,80.56209597142856,4.996690916285715e-07,24.618281285714286,-12.484129957142857,-2.432914208571429
2021-03-20,1000.0,13.05,-75.0,0.0,0.0,80.56209597142856,4.996690916285715e-07,24.618281285714286,-12.484129957142857,-2.432914208571429
2021-03-21,1000.0,13.05,-75.0,0.0,0.0,79.84825071428571,9.165889516285714e-07,24.8410224,-11.407670771428572,-2.6159040914285714
2021-03-22,1000.0,13.05,-75.0,0.0,0.0,79.84825071428571,9.165889516285714e-07,24.8410224,-11.407670771428572,-2.6159040914285714
2021-03-23,1000.0,13.05,-75.0,0.0,0.0,78.02693694285715,5.590004434285713e-07,25.02317425714286,-9.878288157142858,-1.9415522942857142
2021-03-24,1000.0,13.05,-75.0,0.0,0.0,78.02693694285715,5.590004434285713e-07,25.02317425714286,-9.878288157142858,-1.9415522942857142
2021-03-25,1000.0,13.05,-75.0,0.0,0.0,79.72828108571429,8.640751277142856e-08,25.178073914285715,-13.933543814285715,-1.7437856200000001
2021-03-26,1000.0,13.05,-75.0,0.0,0.0,79.72828108571429,8.640751277142856e-08,25.178073914285715,-13.933543814285715,-1.7437856200000001
2021-03-27,1000.0,13.05,-75.0,0.0,0.0,79.1454984,2.6265323574285712e-08,24.7578054,-14.4058638,-2.3769683685714282
2021-03-28,1000.0,13.05,-75.0,0.0,0.0,79.1454984,2.6265323574285712e-08,24.7578054,-14.4058638,-2.3769683685714282
2021-03-29,1000.0,13.05,-75.0,0.0,0.0,82.26370857142858,1.043199108e-06,25.1482834,-14.9666359,-3.892073842857143
2021-03-30,1000.0,13.05,-75.0,0.0,0.0,82.26370857142858,1.043199108e-06,25.1482834,-14.9666359,-3.892073842857143
2021-03-31,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-01,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-02,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-03,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-04,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-05,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-06,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-07,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-08,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-09,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-10,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-11,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-12,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-13,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-14,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-15,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-16,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-17,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-18,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-19,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-20,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-21,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-22,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-23,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-24,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-25,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-26,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-27,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-28,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-29,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-04-30,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-01,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-02,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-03,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-04,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-05,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-06,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-07,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-08,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-09,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-10,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-11,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-12,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-13,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-14,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-15,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-16,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-17,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-18,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-19,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-20,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-21,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-22,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-23,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-24,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-25,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-26,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-27,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-28,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-29,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-30,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-05-31,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-01,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-02,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-03,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-04,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-05,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-06,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-07,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-08,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-09,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-10,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-11,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-12,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-13,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-14,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-15,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-16,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-17,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-18,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-19,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-20,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-21,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-22,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-23,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-24,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-25,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-26,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-27,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-28,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-29,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-06-30,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-01,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-02,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-03,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-04,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-05,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-06,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-07,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-08,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-09,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-10,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-11,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-12,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-13,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-14,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-15,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-16,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-17,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-18,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-19,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-20,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-21,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-22,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-23,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-24,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-25,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-26,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-27,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-28,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-29,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-30,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-07-31,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-01,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-02,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-03,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-04,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-05,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-06,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-07,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-08,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-09,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-10,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-11,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-12,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-13,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-14,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-15,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-16,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-17,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-18,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-19,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-20,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-21,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-22,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-23,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-24,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-25,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-26,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-27,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-28,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-29,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-30,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-08-31,1000.0,13.05,-75.0,0.0,0.0,85.85547031428571,3.583488451428571e-07,25.363526828571427,-15.779277200000001,-3.7362526085714283
2021-09-01,1000.0,13.05,-75.0,0.0,0.0,84.64237577142858,2.151807200857143e-06,25.864080057142857,-5.328314971428572,0.6085835971428571
2021-09-02,1000.0,13.05,-75.0,0.0,0.0,81.23613917142856,9.553497977142856e-07,27.069746285714285,-8.777059271428572,-0.8855573205714286
2021-09-03,1000.0,13.05,-75.0,0.0,0.0,81.23613917142856,9.553497977142856e-07,27.069746285714285,-8.777059271428572,-0.8855573205714286
2021-09-04,1000.0,13.05,-75.0,0.0,0.0,82.523071,3.279567745714286e-07,27.23534402857143,-10.427280971428571,-2.816296282857143
2021-09-05,1000.0,13.05,-75.0,0.0,0.0,82.523071,3.279567745714286e-07,27.23534402857143,-10.427280971428571,-2.816296282857143
2021-09-06,1000.0,13.05,-75.0,0.0,0.0,86.19389605714285,2.3958071885714286e-06,26.0305632,-10.078021285714286,-0.9807483717142856
2021-09-07,1000.0,13.05,-75.0,0.0,0.0,86.19389605714285,2.3958071885714286e-06,26.0305632,-10.078021285714286,-0.9807483717142856
2021-09-08,1000.0,13.05,-75.0,0.0,0.0,85.23847331428571,2.279257089428571e-06,26.040325885714285,-7.0331227342857146,1.5280947774285716
2021-09-09,1000.0,13.05,-75.0,0.0,0.0,85.23847331428571,2.279257089428571e-06,26.040325885714285,-7.0331227342857146,1.5280947774285716
2021-09-10,1000.0,13.05,-75.0,0.0,0.0,81.24030665714287,2.313438280657143e-08,27.451200142857143,-12.929248442857144,-1.89124736
2021-09-11,1000.0,13.05,-75.0,0.0,0.0,81.24030665714287,2.313438280657143e-08,27.451200142857143,-12.929248442857144,-1.89124736
2021-09-12,1000.0,13.05,-75.0,0.0,0.0,80.67603705714286,3.3168922316e-08,27.073390571428572,-10.656729499999999,-1.88317744
2021-09-13,1000.0,13.05,-75.0,0.0,0.0,80.67603705714286,3.3168922316e-08,27.073390571428572,-10.656729499999999,-1.88317744
2021-09-14,1000.0,13.05,-75.0,0.0,0.0,82.1313186,2.66623408874e-07,26.944270085714283,-7.179478934285714,-0.861930282
2021-09-15,1000.0,13.05,-75.0,0.0,0.0,82.1313186,2.66623408874e-07,26.944270085714283,-7.179478934285714,-0.861930282
2021-09-16,1000.0,13.05,-75.0,0.0,0.0,82.19579508571428,5.571392045142857e-08,27.506148914285713,-10.286288742857144,-0.47924293793
2021-09-17,1000.0,13.05,-75.0,0.0,0.0,81.49372925714285,1.1305150912857142e-08,27.588710857142857,-13.273562271428572,-2.1610144514285716
2021-09-18,1000.0,13.05,-75.0,0.0,0.0,81.49372925714285,1.1305150912857142e-08,27.588710857142857,-13.273562271428572,-2.1610144514285716
2021-09-19,1000.0,13.05,-75.0,0.0,0.0,80.38669654285715,1.876956891142857e-07,26.95198342857143,-8.301678522857143,-1.566937364857143
2021-09-20,1000.0,13.05,-75.0,0.0,0.0,80.38669654285715,1.876956891142857e-07,26.95198342857143,-8.301678522857143,-1.566937364857143
2021-09-21,1000.0,13.05,-75.0,0.0,0.0,78.6187479142857,1.0514028151028571e-07,27.21115217142857,-7.703705305714285,-1.837506705714286
